ID,Account Number,Account Name,Longitude,Latitude,Accessibility,Hours,Street Address,City,State,Zip Code,Languages,Current Account Balance
245,56c66be5a73e49274150701f,Prince George's Plaza,-76.950817,38.965015,False,"['Mon 9 AM - 6 PM', 'Tue 9 AM - 6 PM', 'Wed 9 AM - 6 PM', 'Thu 9 AM - 6 PM', 'Fri 9 AM - 6 PM', 'Sat 9 AM - 1 PM']",6400 Belcrest Road,Hyattsville,MD,20782,"['French', 'English']",712292
246,56c66be5a73e492741507020,Prince George'a Plaza 2,-76.950817,38.965015,True,"['24 hours a day, 7 days a week']",6400 Belcrest Road,Hyattsville,MD,20782,"['Korean', 'English']",460788
247,56c66be5a73e492741507021,Prince George's Plaza 1,-76.950817,38.965015,False,"['24 hours a day, 7 days a week']",6400 Belcrest Road,Hyattsville,MD,20782,"['Portuguese', 'English']",925980
248,56c66be5a73e492741507022,Prince George's Plaza 3,-76.950817,38.965015,False,"['24 hours a day, 7 days a week']",6400 Belcrest Road,Hyattsville,MD,20782,"['Portuguese', 'Hindustani', 'Chinese', 'Korean', 'Spanish', 'English']",603002
249,56c66be5a73e492741507023,National Harbor 1,-77.01619459999999,38.7848765,True,"['24 hours a day, 7 days a week']",150 Waterfront Street,National Harbor,MD,20745,"['Chinese', 'English']",786568
250,56c66be5a73e492741507024,Oxon Hill 1,-76.9830446,38.8041663,True,"['24 hours a day, 7 days a week']",6197 Oxon Hill Road,Oxon Hill,MD,20745,"['Hindustani', 'Chinese', 'Portuguese', 'Spanish', 'Korean', 'French', 'English']",304508
251,56c66be5a73e492741507026,Flagship 1,-77.1181744,39.05565290000001,True,"['24 hours a day, 7 days a week']",12097 Rockville Pike,Rockville,MD,20852,"['French', 'Portuguese', 'Chinese', 'Hindustani', 'Korean', 'Spanish', 'English']",440963
252,56c66be5a73e492741507025,Oxon Hill 2,-76.9830446,38.8041663,False,"['24 hours a day, 7 days a week']",6197 Oxon Hill Road,Oxon Hill,MD,20745,"['Chinese', 'Korean', 'Portuguese', 'French', 'English']",424735
253,56c66be5a73e492741507028,Flagship 3,-77.1181744,39.05565290000001,False,"['24 hours a day, 7 days a week']",12097 Rockville Pike,Rockville,MD,20852,"['Portuguese', 'Chinese', 'Spanish', 'French', 'Hindustani', 'Korean', 'English']",824108
254,56c66be5a73e492741507027,Flagship 2,-77.1181744,39.05565290000001,True,"['24 hours a day, 7 days a week']",12097 Rockville Pike,Rockville,MD,20852,"['Korean', 'Portuguese', 'Spanish', 'French', 'Hindustani', 'English']",385977
255,56c66be5a73e492741507029,Old Keene Mill 1,-77.2364017,38.7790146,True,"['24 hours a day, 7 days a week']",8436 Old Keene Mill Road,Springfield,VA,22152,"['Korean', 'Spanish', 'Hindustani', 'Portuguese', 'English']",266201
256,56c66be5a73e49274150702a,Old Keene Mill 2,-77.2364017,38.7790146,True,"['24 hours a day, 7 days a week']",8436 Old Keene Mill Road,Springfield,VA,22152,"['Spanish', 'Chinese', 'Korean', 'English']",769100
257,56c66be5a73e49274150702b,Boulevard S/C/ Fairfax 1,-77.31286,38.856599,True,"['24 hours a day, 7 days a week']",10670 Fairfax Boulevard,Fairfax,VA,22030,"['Hindustani', 'Portuguese', 'Korean', 'English']",679549
258,56c66be5a73e49274150702c,Boulevard S/C/Fairfax 2,-77.31286,38.856599,False,"['24 hours a day, 7 days a week']",10670 Fairfax Boulevard,Fairfax,VA,22030,['English'],258282
259,56c66be5a73e49274150702d,Kemp Mill 1,-77.03144879999999,39.0411056,False,"['24 hours a day, 7 days a week']",1327 Lamberton Drive,Silver Spring,MD,20902,"['Chinese', 'Portuguese', 'Spanish', 'French', 'Hindustani', 'English']",174006
260,56c66be5a73e49274150702f,Congressional Plaza 1,-77.1247908,39.0617521,True,"['24 hours a day, 7 days a week']",101 Halpine Road,Rockville,MD,20852,"['Chinese', 'Spanish', 'Hindustani', 'English']",862626
261,56c66be5a73e492741507030,Congressional Plaza 2,-77.1247908,39.0617521,True,"['24 hours a day, 7 days a week']",101 Halpine Road,Rockville,MD,20852,"['Hindustani', 'Korean', 'French', 'Chinese', 'English']",878137
262,56c66be5a73e492741507031,Congressional Plaza 3,-77.1247908,39.0617521,False,"['24 hours a day, 7 days a week']",101 Halpine Road,Rockville,MD,20852,"['Spanish', 'Hindustani', 'Portuguese', 'Chinese', 'Korean', 'English']",178305
263,56c66be5a73e49274150702e,Kemp Mill 2,-77.03144879999999,39.0411056,True,"['24 hours a day, 7 days a week']",1327 Lamberton Drive,Silver Spring,MD,20902,"['French', 'Portuguese', 'English']",691286
264,56c66be5a73e492741507032,Veirs Mill 1,-77.08511179999999,39.0572185,True,"['24 hours a day, 7 days a week']",12228 Veirs Mill Road,Silver Spring,MD,20906,"['Portuguese', 'Spanish', 'French', 'Korean', 'Hindustani', 'Chinese', 'English']",729673
265,56c66be5a73e492741507034,Veirs Mill 3,-77.08511179999999,39.0572185,True,"['24 hours a day, 7 days a week']",12228 Veirs Mill Road,Silver Spring,MD,20906,"['Korean', 'Portuguese', 'French', 'English']",4668
266,56c66be5a73e492741507033,Veirs Mill 2,-77.08511179999999,39.0572185,True,"['24 hours a day, 7 days a week']",12228 Veirs Mill Road,Silver Spring,MD,20906,['English'],750707
267,56c66be5a73e492741507035,Silver Hill 1,-76.9424773,38.8402846,True,"['24 hours a day, 7 days a week']",3601 St. Barnabas Road,Silver Hill,MD,20746,"['Korean', 'French', 'English']",251759
268,56c66be5a73e492741507036,Silver Hill 2,-76.9424773,38.8402846,True,"['24 hours a day, 7 days a week']",3601 St. Barnabas Road,Silver Hill,MD,20746,"['French', 'English']",831775
269,56c66be5a73e492741507037,Silver Hill 3,-76.9424773,38.8402846,True,"['24 hours a day, 7 days a week']",3601 St. Barnabas Road,Silver Hill,MD,20746,"['French', 'Chinese', 'Hindustani', 'Spanish', 'English']",765332
270,56c66be5a73e492741507038,Great Falls 1,-77.287893,38.9972567,False,"['24 hours a day, 7 days a week']",9883 Georgetown Pike,Great Falls,VA,22066,"['Korean', 'Hindustani', 'Portuguese', 'Chinese', 'French', 'English']",618011
271,56c66be5a73e492741507039,Great Falls 2,-77.287893,38.9972567,True,"['24 hours a day, 7 days a week']",9883 Georgetown Pike,Great Falls,VA,22066,"['Portuguese', 'Hindustani', 'Chinese', 'Korean', 'French', 'English']",836017
272,56c66be5a73e49274150703a,Parklawn Cafeteria 1,-77.1125374,39.062068,True,"['24 hours a day, 7 days a week']",5600 Fishers Lane,Rockville,MD,20852,"['Chinese', 'English']",717693
273,56c66be5a73e49274150703b,WMATA - Suitland 1,-76.930605,38.8450533,False,"['24 hours a day, 7 days a week']",4500 Silver Hill Road,Suitland,MD,20746,"['Korean', 'French', 'Chinese', 'Hindustani', 'Portuguese', 'English']",776367
274,56c66be5a73e49274150703c,Hillandale 1,-76.97688450000001,39.0213979,True,"['24 hours a day, 7 days a week']",10159 New Hampshire Avenue,Silver Spring,MD,20903,"['French', 'English']",602262
275,56c66be5a73e49274150703e,U of Md. Byrd Stadium 1,-76.9425543,38.9869183,False,[''], College Park Campus,College Park,MD,20742,"['Chinese', 'Hindustani', 'French', 'Portuguese', 'Korean', 'Spanish', 'English']",209237
276,56c66be5a73e49274150703d,Hillandale 2,-76.97688450000001,39.0213979,True,"['24 hours a day, 7 days a week']",10159 New Hampshire Avenue,Silver Spring,MD,20903,"['Chinese', 'Spanish', 'Korean', 'Hindustani', 'English']",291134
277,56c66be5a73e49274150703f,Glenmont 1,-77.0489393,39.0590308,False,"['24 hours a day, 7 days a week']",2315 Randolph Road,Silver Spring,MD,20906,"['Spanish', 'French', 'Hindustani', 'English']",363191
278,56c66be5a73e492741507040,Glenmont 2,-77.0489393,39.0590308,False,"['24 hours a day, 7 days a week']",2315 Randolph Road,Silver Spring,MD,20906,"['Hindustani', 'Portuguese', 'Chinese', 'English']",55281
279,56c66be5a73e492741507041,Glenmont 3,-77.0489393,39.0590308,True,"['24 hours a day, 7 days a week']",2315 Randolph Road,Silver Spring,MD,20906,"['French', 'Portuguese', 'Chinese', 'English']",867277
280,56c66be5a73e492741507043,U of Md Comcast Center 1,-76.9370297,38.9854457,False,[''],7603 Baltimore Avenue,College Park,MD,20742,['English'],280118
281,56c66be5a73e492741507042,U of Md Clarice Smith 1,-76.9370297,38.9854457,True,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Spanish', 'Chinese', 'French', 'Hindustani', 'Portuguese', 'Korean', 'English']",709408
282,56c66be5a73e492741507044,U of Md S. Campus Dining Hall 1,-76.9370297,38.9854457,False,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Spanish', 'Korean', 'Hindustani', 'French', 'Chinese', 'Portuguese', 'English']",708704
283,56c66be5a73e492741507045,U of Md Stamp Student Union 1,-76.9370297,38.9854457,False,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Hindustani', 'French', 'Spanish', 'Korean', 'Portuguese', 'English']",421816
284,56c66be5a73e492741507046,U of Md. Ellicott Hall 1,-76.9370297,38.9854457,True,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Portuguese', 'Spanish', 'French', 'Hindustani', 'English']",409040
285,56c66be5a73e492741507048,University Of Maryland 2,-76.9370297,38.9854457,False,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Hindustani', 'French', 'Chinese', 'English']",114907
286,56c66be5a73e492741507047,University Of Maryland 1,-76.9370297,38.9854457,True,"['24 hours a day, 7 days a week']",7603 Baltimore Avenue,College Park,MD,20742,"['Korean', 'Hindustani', 'Portuguese', 'Spanish', 'French', 'Chinese', 'English']",191244
287,56c66be5a73e492741507049,Capital Plaza 1,-76.9083224,38.9395921,False,"['24 hours a day, 7 days a week']",6206 Annapolis Road,Landover Hills,MD,20784,"['Portuguese', 'Chinese', 'Hindustani', 'English']",859209
288,56c66be5a73e49274150704a,Capital Plaza 1,-76.9083224,38.9395921,True,"['24 hours a day, 7 days a week']",6206 Annapolis Road,Landover Hills,MD,20784,"['Korean', 'English']",216208
289,56c66be5a73e49274150704b,Capital Plaza 3,-76.9083224,38.9395921,True,"['24 hours a day, 7 days a week']",6206 Annapolis Road,Landover Hills,MD,20784,"['Hindustani', 'Chinese', 'Portuguese', 'English']",652749
290,56c66be5a73e49274150704d,White Oak 1,-76.9914264,39.0420539,False,"['24 hours a day, 7 days a week']",11261 New Hampshire Avenue,Silver Spring,MD,20904,"['French', 'Chinese', 'Hindustani', 'Portuguese', 'Korean', 'Spanish', 'English']",103943
291,56c66be5a73e49274150704c,Capital Plaza,-76.9083224,38.9395921,False,"['24 hours a day, 7 days a week']",6206 Annapolis Road,Landover Hills,MD,20784,"['Portuguese', 'Korean', 'Chinese', 'Spanish', 'French', 'English']",662449
292,56c66be5a73e49274150704e,White Oak 2,-76.9914264,39.0420539,False,"['24 hours a day, 7 days a week']",11261 New Hampshire Avenue,Silver Spring,MD,20904,"['Spanish', 'English']",420254
293,56c66be5a73e49274150704f,Burke Town Plaza 1,-77.27404349999999,38.7788988,True,"['24 hours a day, 7 days a week']",9564 Old Keene Mill Road,Burke,VA,22015,"['Hindustani', 'English']",149832
294,56c66be5a73e492741507050,Seat Pleasant 1,-76.8997794,38.8875289,True,"['24 hours a day, 7 days a week']",6264 Central Avenue,Seat Pleasant,MD,20743,"['Chinese', 'Spanish', 'English']",432885
295,56c66be5a73e492741507052,Aspen Hill 2,-77.079345,39.0787953,True,"['24 hours a day, 7 days a week']",13641 Connecticut Avenue,Silver Spring,MD,20906,['English'],833677
296,56c66be5a73e492741507051,Aspen Hill 1,-77.079345,39.0787953,True,"['24 hours a day, 7 days a week']",13641 Connecticut Avenue,Silver Spring,MD,20906,"['French', 'English']",508583
297,56c66be5a73e492741507054,Saratoga 1,-77.2116939,38.7393933,True,"['24 hours a day, 7 days a week']",8098 Rolling Road,Springfield,VA,22153,"['Portuguese', 'Hindustani', 'French', 'Chinese', 'Korean', 'Spanish', 'English']",12547
298,56c66be5a73e492741507053,Aspen Hill,-77.079345,39.0787953,False,"['Mon 9 AM - 6 PM', 'Tue 9 AM - 6 PM', 'Wed 9 AM - 6 PM', 'Thu 9 AM - 6 PM', 'Fri 9 AM - 6 PM', 'Sat 9 AM - 1 PM']",13641 Connecticut Avenue,Wheaton,MD,20906,"['Hindustani', 'Korean', 'French', 'Chinese', 'English']",291753
299,56c66be5a73e492741507055,Saratoga 2,-77.2116939,38.7393933,True,"['24 hours a day, 7 days a week']",8098 Rolling Road,Springfield,VA,22153,"['Hindustani', 'English']",862055
300,56c66be5a73e492741507057,Rockshire 2,-77.1856214,39.0808583,False,"['24 hours a day, 7 days a week']",2409 Wootton Parkway,Rockville,MD,20850,['English'],348227
301,56c66be5a73e492741507056,Metro Square Building 1,-77.14817099999999,39.083784,True,"['24 hours a day, 7 days a week']",51 Monroe Street,Rockville,MD,20850,"['Hindustani', 'Korean', 'Chinese', 'Spanish', 'Portuguese', 'English']",596945
302,56c66be5a73e492741507058,Fair Oaks Mall 1,-77.3592103,38.8623883,False,"['24 hours a day, 7 days a week']",11750 Fair Oaks,Fairfax,VA,22033,['English'],316136
303,56c66be5a73e492741507059,Hungerford 1,-77.1502326,39.0883223,False,"['24 hours a day, 7 days a week']",387 Hungerford Drive,Rockville,MD,20850,"['Hindustani', 'French', 'Korean', 'Spanish', 'Portuguese', 'Chinese', 'English']",27238
304,56c66be5a73e49274150705b,Hungerford 3,-77.1502326,39.0883223,True,"['24 hours a day, 7 days a week']",387 Hungerford Drive,Rockville,MD,20850,['English'],440502
305,56c66be5a73e49274150705c,Great Eastern 1,-76.8968,38.8529185,False,"['24 hours a day, 7 days a week']",6335 Marlboro Pike,District Heights,MD,20747,"['Portuguese', 'Spanish', 'French', 'English']",708937
306,56c66be5a73e49274150705d,Great Eastern 2,-76.8968,38.8529185,False,"['24 hours a day, 7 days a week']",6335 Marlboro Pike,District Heights,MD,20747,"['Hindustani', 'Chinese', 'Korean', 'English']",805992
307,56c66be5a73e49274150705e,Great Eastern 3,-76.8968,38.8529185,True,"['24 hours a day, 7 days a week']",6335 Marlboro Pike,District Heights,MD,20747,"['Chinese', 'Spanish', 'Hindustani', 'Korean', 'English']",203505
308,56c66be5a73e49274150705a,Hungerford 2,-77.1502326,39.0883223,True,"['24 hours a day, 7 days a week']",387 Hungerford Drive,Rockville,MD,20850,"['Chinese', 'Portuguese', 'Korean', 'French', 'Spanish', 'Hindustani', 'English']",961379
309,56c66be5a73e49274150705f,WMATA - Branch Avenue 1,-76.9115549,38.826975,False,"['24 hours a day, 7 days a week']",4704 Old Soper Road,Suitland,MD,20746,"['Portuguese', 'French', 'Korean', 'Chinese', 'Hindustani', 'English']",100835
310,56c66be5a73e492741507060,Fairfax Corner 2,-77.3544726,38.8582893,True,"['24 hours a day, 7 days a week']",11873 Grand Commons Avenue,Fairfax,VA,22033,"['Chinese', 'Portuguese', 'English']",918473
311,56c66be5a73e492741507061,Spectrum 1,-77.3554856,38.960734,False,"['24 hours a day, 7 days a week']",11874 Spectrum Drive,Reston,VA,20190,"['French', 'Hindustani', 'Korean', 'Spanish', 'Chinese', 'English']",919209
312,56c66be5a73e492741507062,Spectrum 2,-77.3554856,38.960734,False,"['24 hours a day, 7 days a week']",11874 Spectrum Drive,Reston,VA,20190,"['Spanish', 'Korean', 'French', 'Chinese', 'English']",482741
313,56c66be5a73e492741507063,Reston Town Center 1,-77.35863119999999,38.9585119,False,"['24 hours a day, 7 days a week']",1824 Library Street,Reston,VA,20190,"['Hindustani', 'Portuguese', 'French', 'Chinese', 'English']",834233
314,56c66be5a73e492741507065,Rock Creek Village 2,-77.1125617,39.0951431,True,"['24 hours a day, 7 days a week']",5552 Norbeck Road,Rockville,MD,20853,"['French', 'Spanish', 'Chinese', 'Korean', 'Hindustani', 'English']",880569
315,56c66be5a73e492741507064,Rock Creek Village 1,-77.1125617,39.0951431,False,"['24 hours a day, 7 days a week']",5552 Norbeck Road,Rockville,MD,20853,"['Portuguese', 'French', 'Hindustani', 'Korean', 'Chinese', 'English']",560787
316,56c66be5a73e492741507066,Beltway Plaza Mall 1,-76.9099301,38.9995236,False,"['24 hours a day, 7 days a week']",6000 Greenbelt Road,Greenbelt,MD,20770,['English'],81946
317,56c66be5a73e492741507067,Beltway Plaza Mall 3,-76.9099301,38.9995236,False,"['24 hours a day, 7 days a week']",6000 Greenbelt Road,Greenbelt,MD,20770,"['French', 'Spanish', 'Chinese', 'Portuguese', 'English']",944101
318,56c66be5a73e492741507068,Glenridge 3,-76.8859349,38.9511062,False,"['24 hours a day, 7 days a week']",7530 Annapolis Road,Lanham,MD,20784,"['Korean', 'Spanish', 'French', 'English']",131562
319,56c66be5a73e49274150706a,Montgomery College-Rockville 1,-77.15773519999999,39.0973684,True,[''],51 Mannakee Street,Rockville,MD,20850,"['Portuguese', 'Chinese', 'English']",259451
320,56c66be5a73e492741507069,Glenridge 4,-76.8859349,38.9511062,True,"['24 hours a day, 7 days a week']",7530 Annapolis Road,Lanham,MD,20784,"['Chinese', 'English']",373013
321,56c66be5a73e49274150706b,Greenbelt Plaza 1,-76.9087504,38.9977692,True,"['24 hours a day, 7 days a week']",6226 Greenbelt Road,Greenbelt,MD,20770,"['Chinese', 'Hindustani', 'Spanish', 'Portuguese', 'Korean', 'French', 'English']",394304
322,56c66be5a73e49274150706c,Greenbelt Plaza 2,-76.9087504,38.9977692,False,"['24 hours a day, 7 days a week']",6226 Greenbelt Road,Greenbelt,MD,20770,"['Spanish', 'Portuguese', 'Chinese', 'French', 'Hindustani', 'English']",572262
323,56c66be5a73e49274150706d,Greenbelt Plaza 3,-76.9087504,38.9977692,False,"['24 hours a day, 7 days a week']",6226 Greenbelt Road,Greenbelt,MD,20770,"['Portuguese', 'Chinese', 'Hindustani', 'French', 'Spanish', 'English']",347990
324,56c66be5a73e49274150706e,Colesville 1,-77.0025975,39.07319930000001,False,"['24 hours a day, 7 days a week']",13301 New Hampshire Avenue,Silver Spring,MD,20904,"['Chinese', 'English']",919831
325,56c66be5a73e49274150706f,Colesville 2,-77.0025975,39.07319930000001,True,"['24 hours a day, 7 days a week']",13301 New Hampshire Avenue,Silver Spring,MD,20904,"['Hindustani', 'French', 'English']",89682
326,56c66be5a73e492741507071,Pender Village Center 1,-77.3730126,38.8722118,True,"['24 hours a day, 7 days a week']",3907 Fair Ridge Drive,Fairfax,VA,22033,"['Spanish', 'Chinese', 'Portuguese', 'Hindustani', 'French', 'English']",231319
327,56c66be5a73e492741507070,Colesville 3,-77.0025975,39.07319930000001,False,"['24 hours a day, 7 days a week']",13301 New Hampshire Avenue,Silver Spring,MD,20904,"['Portuguese', 'English']",895071
328,56c66be5a73e492741507072,Pender Village Center 2,-77.3730126,38.8722118,True,"['24 hours a day, 7 days a week']",3907 Fair Ridge Drive,Fairfax,VA,22033,"['Hindustani', 'Chinese', 'Korean', 'English']",466801
329,56c66be5a73e492741507073,Plaza Del Mercado 1,-77.04678520000002,39.0905382,True,"['24 hours a day, 7 days a week']",2215 Bel Pre Road,Silver Spring,MD,20906,"['Korean', 'Chinese', 'Spanish', 'Portuguese', 'French', 'English']",616112
330,56c66be5a73e492741507074,Plaza Del Mercado 2,-77.04678520000002,39.0905382,True,"['24 hours a day, 7 days a week']",2215 Bel Pre Road,Silver Spring,MD,20906,"['Spanish', 'Chinese', 'Hindustani', 'Korean', 'Portuguese', 'French', 'English']",113060
331,56c66be5a73e492741507075,Westech Park 1,-76.9670436,39.0576262,True,"['24 hours a day, 7 days a week']",12293 Tech Road,Silver Spring,MD,20904,"['Hindustani', 'English']",672973
332,56c66be5a73e492741507076,Westech Park 2,-76.9670436,39.0576262,True,"['24 hours a day, 7 days a week']",12293 Tech Road,Silver Spring,MD,20904,"['Spanish', 'English']",677967
333,56c66be5a73e492741507078,Traville 1,-77.202846,39.0926471,False,"['24 hours a day, 7 days a week']",9761 Traville Gateway Drive,Rockville,MD,20850,"['Portuguese', 'English']",665159
334,56c66be5a73e492741507079,Traville 2,-77.202846,39.0926471,True,"['24 hours a day, 7 days a week']",9761 Traville Gateway Drive,Rockville,MD,20850,"['Spanish', 'Chinese', 'French', 'Korean', 'Portuguese', 'Hindustani', 'English']",223364
335,56c66be5a73e492741507077,Westech Park 3,-76.9670436,39.0576262,False,"['24 hours a day, 7 days a week']",12293 Tech Road,Silver Spring,MD,20904,"['Portuguese', 'Spanish', 'English']",872834
336,56c66be5a73e49274150707a,WMATA - Greenbelt 1,-76.9064495,39.0059641,False,"['24 hours a day, 7 days a week']",5917 Cherrywood Lane,Greenbelt,MD,20770,"['Spanish', 'Chinese', 'Korean', 'French', 'Portuguese', 'Hindustani', 'English']",136024
337,56c66be5a73e49274150707b,Falls Grove 1,-77.1935101,39.0976479,False,"['24 hours a day, 7 days a week']",14943 Shady Grove Road,Rockville,MD,20850,"['Hindustani', 'Chinese', 'English']",406077
338,56c66be5a73e49274150707c,Falls Grove 2,-77.1935101,39.0976479,True,"['24 hours a day, 7 days a week']",14943 Shady Grove Road,Rockville,MD,20850,"['Portuguese', 'Korean', 'Chinese', 'Hindustani', 'French', 'English']",34129
339,56c66be5a73e49274150707d,Falls Grove 3,-77.1935101,39.0976479,False,"['24 hours a day, 7 days a week']",14943 Shady Grove Road,Rockville,MD,20850,"['Hindustani', 'Chinese', 'Korean', 'Portuguese', 'English']",989529
340,56c66be5a73e49274150707f,Leisure World 2,-77.0757311,39.1036913,False,"['24 hours a day, 7 days a week']",3828 International Drive,Silver Spring,MD,20906,['English'],606769
341,56c66be5a73e49274150707e,Leisure World 1,-77.0757311,39.1036913,False,"['24 hours a day, 7 days a week']",3828 International Drive,Silver Spring,MD,20906,"['Spanish', 'Korean', 'Portuguese', 'French', 'English']",384936
342,56c66be5a73e492741507080,Amtrak - New Carrollton Station 1,-76.87048,38.946827,False,"['24 hours a day, 7 days a week']",4300 Garden City Drive,New Carrollton,MD,20784,"['Portuguese', 'English']",105071
343,56c66be5a73e492741507081,WMATA - New Carrollton 1,-76.8665177,38.952001,False,"['24 hours a day, 7 days a week']",4700 Garden City Drive,New Carrollton,MD,20784,"['Spanish', 'Hindustani', 'English']",769610
344,56c66be5a73e492741507082,Ft. Washington 1,-76.9917377,38.7255719,True,"['24 hours a day, 7 days a week']",980 E Swan Creek Road,Fort Washington,MD,20744,"['Chinese', 'Spanish', 'French', 'English']",822564
345,56c66be5a73e492741507083,Ft. Washington 2,-76.9917377,38.7255719,True,"['24 hours a day, 7 days a week']",980 E Swan Creek Road,Fort Washington,MD,20744,"['Korean', 'Hindustani', 'Spanish', 'French', 'English']",825266
346,56c66be5a73e492741507084,Ft. Washington 3,-76.9917377,38.7255719,True,"['24 hours a day, 7 days a week']",980 E Swan Creek Road,Fort Washington,MD,20744,"['Spanish', 'French', 'Chinese', 'Korean', 'English']",659071
347,56c66be5a73e492741507086,Beltsville 1,-76.912493,39.031856,True,"['24 hours a day, 7 days a week']",10800 Baltimore Avenue,Beltsville,MD,20705,"['Hindustani', 'Korean', 'Portuguese', 'Spanish', 'Chinese', 'French', 'English']",983235
348,56c66be5a73e492741507087,Beltsville 2,-76.912493,39.031856,True,"['24 hours a day, 7 days a week']",10800 Baltimore Avenue,Beltsville,MD,20705,"['Korean', 'Spanish', 'Portuguese', 'French', 'Hindustani', 'English']",9558
349,56c66be5a73e492741507088,Beltsville 3,-76.912493,39.031856,False,"['24 hours a day, 7 days a week']",10800 Baltimore Avenue,Beltsville,MD,20705,"['Portuguese', 'Hindustani', 'Spanish', 'Chinese', 'English']",943811
350,56c66be5a73e492741507085,The NASD Building 1,-77.199958,39.106665,False,"['24 hours a day, 7 days a week']",9513 Key West Ave,Rockville,MD,20850,"['Portuguese', 'Chinese', 'Spanish', 'English']",381796
351,56c66be5a73e492741507089,King Farm 1,-77.17137369999999,39.1138753,False,"['24 hours a day, 7 days a week']",802 Pleasant Drive,Rockville,MD,20850,"['French', 'English']",533761
352,56c66be5a73e49274150708b,Greenway 1,-76.8780764,38.99350039999999,False,"['24 hours a day, 7 days a week']",7515 Greenbelt Road,Greenbelt,MD,20770,"['French', 'Hindustani', 'Korean', 'Spanish', 'Portuguese', 'Chinese', 'English']",953024
353,56c66be5a73e49274150708a,King Farm 2,-77.17137369999999,39.1138753,False,"['24 hours a day, 7 days a week']",802 Pleasant Drive,Rockville,MD,20850,"['Hindustani', 'English']",467118
354,56c66be5a73e49274150708c,Greenway 2,-76.8780764,38.99350039999999,False,"['24 hours a day, 7 days a week']",7515 Greenbelt Road,Greenbelt,MD,20770,"['Chinese', 'Spanish', 'French', 'English']",292447
355,56c66be5a73e49274150708d,WMATA - Shady Grove 1,-77.1647867,39.1171725,True,"['24 hours a day, 7 days a week']",15906 Somerville Drive,Derwood,MD,20855,"['Chinese', 'English']",564275
356,56c66be5a73e49274150708e,Woodland Crossing 1,-77.3945092,38.9491429,False,"['24 hours a day, 7 days a week']",12951 Highland Crossing Drive,Herndon,VA,20171,"['Chinese', 'English']",599720
357,56c66be5a73e492741507090,Boulevard @ Capital Centre 2,-76.84773369999999,38.9013378,True,"['24 hours a day, 7 days a week']",800 Shopper's Way,Largo,MD,20774,"['Chinese', 'Korean', 'Hindustani', 'French', 'Spanish', 'Portuguese', 'English']",325203
358,56c66be5a73e492741507091,Boulevard @ Capital Centre 1,-76.84694549999999,38.9024998,True,"['24 hours a day, 7 days a week']",860-F Capital Centre Drive,Largo,MD,20774,"['Portuguese', 'English']",343307
359,56c66be5a73e492741507092,Lorton 1,-77.26236519999999,38.7140667,True,"['24 hours a day, 7 days a week']",8981 Ox Road,Lorton,VA,22079,"['Portuguese', 'Korean', 'English']",205646
360,56c66be5a73e49274150708f,Woodland Crossing 2,-77.3945092,38.9491429,False,"['24 hours a day, 7 days a week']",12951 Highland Crossing Drive,Herndon,VA,20171,"['Spanish', 'Portuguese', 'Hindustani', 'English']",383972
361,56c66be5a73e492741507093,Lorton 2,-77.26236519999999,38.7140667,True,"['24 hours a day, 7 days a week']",8981 Ox Road,Lorton,VA,22079,"['Spanish', 'English']",58736
362,56c66be5a73e492741507095,Franklin Farms 2,-77.4083935,38.9072869,True,"['24 hours a day, 7 days a week']",13344-A Franklin Farm Road,Herndon,VA,22071,"['Hindustani', 'English']",416792
363,56c66be5a73e492741507094,Franklin Farms 1,-77.4083935,38.9072869,False,"['24 hours a day, 7 days a week']",13344-A Franklin Farm Road,Herndon,VA,22071,"['Spanish', 'Korean', 'Portuguese', 'Hindustani', 'English']",282341
364,56c66be5a73e492741507096,Sterling Town Center 1,-77.4052123,39.0334919,False,"['24 hours a day, 7 days a week']",21700 Town Center Plaza,Sterling,VA,20164,"['Hindustani', 'Spanish', 'Portuguese', 'Chinese', 'French', 'English']",859547
365,56c66be5a73e492741507097,Sterling Town Center 2,-77.4052123,39.0334919,True,"['24 hours a day, 7 days a week']",21700 Town Center Plaza,Sterling,VA,20164,"['French', 'Portuguese', 'Spanish', 'Chinese', 'English']",516023
366,56c66be5a73e492741507098,WMATA - Largo Town Center 1,-76.84240799999999,38.900421,True,"['24 hours a day, 7 days a week']",9000 Lottsford Road,Largo,MD,20774,['English'],498470
367,56c66be5a73e49274150709a,Herndon 3,-77.3988895,38.96223519999999,True,"['24 hours a day, 7 days a week']",1201 Elden Street,Herndon,VA,20170,"['Spanish', 'Portuguese', 'English']",823398
368,56c66be5a73e49274150709b,Herndon 4,-77.3988895,38.96223519999999,True,"['24 hours a day, 7 days a week']",1201 Elden Street,Herndon,VA,20170,"['French', 'Korean', 'Portuguese', 'English']",633332
